,map_id,model,prompt_id,avg_model_score,max_model_score,std_model_score,n_model_runs,map_size,abstractability,instruction,necessary_context,background_context,representation_key,output,avg_gain,avg_rel_gain,avg_gain_diff,n_plan_runs
650,map_9x9_7e16f28f8b,llama3.1:8b,2,0.11561791065785879,0.6666666666666666,0.18944136424936223,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,2.008547829020357e-05,inf,-1.4656970632216073e-05,56
651,map_9x9_7e16f28f8b,llama3.1:8b,3,0.04595185440703192,0.061349693251533756,0.005952437602450737,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,0.0,0.0,9.228462974228572e-06,56
652,map_9x9_7e16f28f8b,llama3.1:8b,4,0.04519374717415397,0.05555555555555555,0.003850045037342181,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,1.0042739145101785e-05,56
653,map_9x9_7e16f28f8b,llama3.1:8b,5,0.05568268904884925,0.1319796954314721,0.02910900375882047,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,2.3885433606446426e-05,inf,-2.8499665093560713e-05,56
654,map_9x9_7e16f28f8b,llama3.1:8b,6,0.04259959849695944,0.04735883424408015,0.0024247743999605198,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,0.0,0.0,9.228462974228572e-06,56
655,map_9x9_7e16f28f8b,llama3.1:8b,7,0.04226432151002714,0.047619047619047616,0.0025205097423052236,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,9.228462974228572e-06,56
656,map_9x9_7e16f28f8b,llama3.1:8b,8,0.06238220982887044,0.2857142857142857,0.05480728483168442,20,9,no abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,1.7243494678819643e-05,56
657,map_9x9_7e16f28f8b,llama3.1:8b,9,0.04441819526956488,0.08,0.008705115099818512,20,9,no abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,1.738719021280357e-05,56
658,map_9x9_7e16f28f8b,llama3.1:8b,10,0.04525684333614476,0.07142857142857142,0.009490271641534176,60,9,no abstraction,gpt1,domain2,test1,text,out4,0.0,0.0,2.445435994082678e-05,56
659,map_9x9_7e16f28f8b,llama3.1:8b,11,0.04524681343055006,0.07142857142857142,0.007871642462146845,60,9,no abstraction,gpt1,domain2,test1,json,out4,0.0,0.0,4.614231487114286e-06,56
660,map_9x9_7e16f28f8b,llama3.3:70b,0,0.04170140766998379,0.046511627906976744,0.004466167641228914,20,9,no abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,6.386479362844643e-06,56
661,map_9x9_7e16f28f8b,llama3.3:70b,1,0.04054465687863683,0.049429657794676805,0.0028709748656667606,20,9,no abstraction,role1,necessary-domain2,domain2,json,out2,-5.428507657987501e-06,1.3333332970228198,2.9313941264433928e-05,56
662,map_9x9_7e16f28f8b,llama3.3:70b,2,0.03915822044904537,0.04152249134948097,0.0009964217853826972,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,-4.614231487114286e-06,-inf,2.0899754461076788e-05,56
663,map_9x9_7e16f28f8b,llama3.3:70b,3,0.03967746177947124,0.05714285714285714,0.00426854720206127,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,0.0,,0.0,56
664,map_9x9_7e16f28f8b,llama3.3:70b,4,0.0400299430972936,0.04819277108433735,0.0025495157616357285,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,2.5657681482175e-05,56
665,map_9x9_7e16f28f8b,llama3.3:70b,5,0.03992104611168955,0.05263157894736842,0.003886410232637105,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,-5.428507657987501e-06,0.2,2.2672002336807145e-05,56
666,map_9x9_7e16f28f8b,llama3.3:70b,6,0.04127391368924067,0.045174537987679675,0.0015230863728126472,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,-5.428507657987501e-06,0.3333333333333333,1.2127736672048215e-05,56
667,map_9x9_7e16f28f8b,llama3.3:70b,7,0.03823116864536939,0.04043545878693624,0.0007052207271895674,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,,0.0,56
668,map_9x9_7e16f28f8b,llama3.3:70b,8,0.04021505095124729,0.04081632653061224,0.000657898013970579,20,9,no abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,1.738719021280357e-05,56
669,map_9x9_7e16f28f8b,llama3.3:70b,9,0.03965864635379959,0.044673539518900345,0.002254715190835468,20,9,no abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,1.642921850794643e-05,56
670,map_9x9_7e16f28f8b,llama3.3:70b,10,0.04064051251924924,0.04215456674473068,0.0007850163905202613,60,9,no abstraction,gpt1,domain2,test1,text,out4,-5.428507657987501e-06,0.25,1.3842694461342858e-05,56
671,map_9x9_7e16f28f8b,llama3.3:70b,11,0.0402591128003941,0.04157043879907621,0.001044724943864891,60,9,no abstraction,gpt1,domain2,test1,json,out4,-5.428507657987501e-06,0.3333333333333333,1.0042739145101785e-05,56
672,map_9x9_95478b4b20,deepseek-r1:14b,0,0.06962513610794757,0.0766016713091922,0.0030365718543414384,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-7.513505184933928e-06,1.0,0.0,56
673,map_9x9_95478b4b20,deepseek-r1:14b,1,0.08303233373979926,0.25925925925925924,0.04191775482934066,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-4.614231487114286e-06,1.0,0.0,56
674,map_9x9_95478b4b20,deepseek-r1:14b,2,0.08708874592941691,0.15841584158415842,0.024988807233298816,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.0,0.0,1.7243494678819643e-05,56
675,map_9x9_95478b4b20,deepseek-r1:14b,3,0.08128842296532289,0.11428571428571428,0.01192620031620852,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,-1.0042739145101785e-05,0.4,1.5471246803089286e-05,56
676,map_9x9_95478b4b20,deepseek-r1:14b,4,0.07621143142987255,0.10509031198686371,0.010232906025840902,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,1.0042739145101785e-05,56
677,map_9x9_95478b4b20,deepseek-r1:14b,5,0.0909431063530431,0.18181818181818182,0.032787839948739524,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,2.3496388235969645e-05,56
678,map_9x9_95478b4b20,deepseek-r1:14b,6,0.07439288336440313,0.09183673469387754,0.007939842057090609,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,0.0,0.0,1.642921850794643e-05,56
679,map_9x9_95478b4b20,deepseek-r1:14b,7,0.0744716955948226,0.10480349344978167,0.00840219423186942,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,7.513505184933928e-06,56
680,map_9x9_95478b4b20,deepseek-r1:14b,8,0.08297340200351891,0.20454545454545453,0.030582688810759453,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,1.642921850794643e-05,56
681,map_9x9_95478b4b20,deepseek-r1:14b,9,0.07504607546285111,0.10280373831775702,0.009647340343757157,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.0,,0.0,56
682,map_9x9_95478b4b20,deepseek-r1:14b,10,0.08596009752039384,0.2857142857142857,0.046772308254386545,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,3.139893879137857e-05,inf,-2.6784707304264284e-05,56
683,map_9x9_95478b4b20,deepseek-r1:14b,11,0.08191609864709905,0.12627291242362526,0.014454028228266991,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,-4.614231487114286e-06,-0.5305042995865198,1.8514216034892855e-05,56
684,map_9x9_95478b4b20,deepseek-r1:32b,0,0.07906194244406778,0.19148936170212766,0.027288056911335002,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-1.0042739145101785e-05,0.6666666666666666,6.386479362844643e-06,56
685,map_9x9_95478b4b20,deepseek-r1:32b,1,0.08128342658099666,0.14545454545454545,0.018310241060265405,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,2.632826211906429e-05,inf,-1.7099799144835714e-05,56
686,map_9x9_95478b4b20,deepseek-r1:32b,2,0.09102067958632808,0.17647058823529413,0.025444204520371577,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,-1.5614942337073214e-05,1.1207207806879413,1.3842694461342858e-05,56
687,map_9x9_95478b4b20,deepseek-r1:32b,3,0.08730459652266438,0.16666666666666666,0.02005552562365488,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,-5.428507657987501e-06,0.25,1.642921850794643e-05,56
688,map_9x9_95478b4b20,deepseek-r1:32b,4,0.0872390597116488,0.15384615384615385,0.01883580682859058,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.0,,0.0,56
689,map_9x9_95478b4b20,deepseek-r1:32b,5,0.08110698774511746,0.13333333333333333,0.013782218278590445,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-4.614231487114286e-06,1.0,0.0,56
690,map_9x9_95478b4b20,deepseek-r1:32b,6,0.08180199201791409,0.14285714285714285,0.017061607951785678,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-4.614231487114286e-06,0.3333333333333333,1.3899984547778572e-05,56
691,map_9x9_95478b4b20,deepseek-r1:32b,7,0.10073967249435538,0.4,0.0719079050686227,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,1.3453649090867857e-05,56
692,map_9x9_95478b4b20,deepseek-r1:32b,8,0.09529853258643324,0.2857142857142857,0.05394282880438098,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,4.614231487114286e-06,56
693,map_9x9_95478b4b20,deepseek-r1:32b,9,0.07181787708969939,0.08791208791208792,0.005150536334130066,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,8.83941760375357e-06,56
694,map_9x9_95478b4b20,deepseek-r1:32b,10,0.0906339714754125,0.17391304347826086,0.0254961502111406,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,0.0,0.0,4.614231487114286e-06,56
695,map_9x9_95478b4b20,deepseek-r1:32b,11,0.09046454254604432,0.16,0.021385564869751423,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,0.0,0.0,1.642921850794643e-05,56
696,map_9x9_95478b4b20,deepseek-r1:70b,0,0.07320813186725954,0.0948905109489051,0.008131005433567018,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,4.614231487114286e-06,56
697,map_9x9_95478b4b20,deepseek-r1:70b,1,0.09202865553644338,0.25,0.03978062851107847,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-4.614231487114286e-06,0.5,4.614231487114286e-06,56
698,map_9x9_95478b4b20,deepseek-r1:70b,2,0.09492439901015295,0.21176470588235294,0.03584792826866213,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,-4.614231487114286e-06,0.5,6.386479362844643e-06,56
699,map_9x9_95478b4b20,deepseek-r1:70b,3,0.09394472709088823,0.21052631578947367,0.03329358045756186,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,-4.614231487114286e-06,0.5,4.614231487114286e-06,56
700,map_9x9_95478b4b20,deepseek-r1:70b,4,0.08401305247870436,0.12903225806451613,0.01557126286823501,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,1.4656970632216073e-05,inf,-5.428507657987501e-06,56
701,map_9x9_95478b4b20,deepseek-r1:70b,5,0.08296372910544195,0.12932330827067667,0.014793911368430432,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.0,,0.0,56
702,map_9x9_95478b4b20,deepseek-r1:70b,6,0.08319092258204233,0.14285714285714285,0.017112590884561033,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-6.386479362844643e-06,0.2,2.02291738241875e-05,56
703,map_9x9_95478b4b20,deepseek-r1:70b,7,0.0730890561477612,0.09026548672566372,0.006498885702982151,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-5.428507657987501e-06,0.5,5.428507657987501e-06,56
704,map_9x9_95478b4b20,deepseek-r1:70b,8,0.0721238732782714,0.08273667462211615,0.004879474402537546,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-6.386479362844643e-06,0.5,9.228462974230356e-06,56
705,map_9x9_95478b4b20,deepseek-r1:70b,9,0.07739916131239817,0.09885931558935361,0.00871293235910356,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,4.614231487114286e-06,56
706,map_9x9_95478b4b20,deepseek-r1:70b,10,0.0769373001557577,0.10115606936416184,0.01011015383134347,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,0.0,,0.0,56
707,map_9x9_95478b4b20,deepseek-r1:70b,11,0.0769080606361992,0.1111111111111111,0.011106714089498192,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,-5.428507657987501e-06,0.25,1.62855229739625e-05,56
708,map_9x9_95478b4b20,deepseek-r1:7b,0,0.09942830682118194,0.36363636363636365,0.06425333154117925,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,2.185772616593393e-05,56
709,map_9x9_95478b4b20,deepseek-r1:7b,1,0.08167651310792759,0.11764705882352941,0.014541193652105577,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,0.0,0.0,6.386479362844643e-06,56
710,map_9x9_95478b4b20,deepseek-r1:7b,2,0.09346834035730991,0.2222222222222222,0.0360402505298283,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,1.0857015315975001e-05,inf,1.4369553398392802e-07,56
711,map_9x9_95478b4b20,deepseek-r1:7b,3,0.09223398917509008,0.4,0.07435317680617057,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,-5.428507657987501e-06,0.5,5.428507657987501e-06,56
712,map_9x9_95478b4b20,deepseek-r1:7b,4,0.10017723549829463,0.3142857142857143,0.057986291156036596,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,1.5614942337073214e-05,56
713,map_9x9_95478b4b20,deepseek-r1:7b,5,0.08196784217930186,0.14285714285714285,0.017976739198128186,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,6.386479362844643e-06,56
714,map_9x9_95478b4b20,deepseek-r1:7b,6,0.08103663598327261,0.10256410256410256,0.009224312517286448,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-5.428507657987501e-06,0.25,2.3629974041664285e-05,56
715,map_9x9_95478b4b20,deepseek-r1:7b,7,0.07817563376902639,0.09523809523809523,0.008861025242847953,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,4.614231487114286e-06,56
716,map_9x9_95478b4b20,deepseek-r1:7b,8,0.09370443966696043,0.14814814814814814,0.022389059221397126,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,1.2772958725689285e-05,56
717,map_9x9_95478b4b20,deepseek-r1:7b,9,0.08990682216876147,0.36363636363636365,0.06462328162075591,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,1.7556244330035712e-05,56
718,map_9x9_95478b4b20,deepseek-r1:7b,10,0.09211844204647601,0.3333333333333333,0.05638937932876977,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,0.0,0.0,1.4656970632216073e-05,56
719,map_9x9_95478b4b20,deepseek-r1:7b,11,0.1057434300183112,0.4,0.07241639790559236,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,-4.614231487114286e-06,0.5,4.614231487114286e-06,56
720,map_9x9_95478b4b20,deepseek-r1:8b,0,0.08275568154403878,0.14814814814814814,0.01813248569892918,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,5.428507657987501e-06,56
721,map_9x9_95478b4b20,deepseek-r1:8b,1,0.07979457787768593,0.10635538261997406,0.010437286901761114,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,0.0,0.0,4.614231487114286e-06,56
722,map_9x9_95478b4b20,deepseek-r1:8b,2,0.07702093596772067,0.09523809523809523,0.00909631922399617,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.0,0.0,1.0857015315975001e-05,56
723,map_9x9_95478b4b20,deepseek-r1:8b,3,0.11242859153484408,0.4,0.09316618704770437,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,-5.428507657987501e-06,1.0,0.0,56
724,map_9x9_95478b4b20,deepseek-r1:8b,4,0.09902693093124525,0.19047619047619047,0.037837887036056485,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,1.738719021280357e-05,56
725,map_9x9_95478b4b20,deepseek-r1:8b,5,0.08389244520196898,0.16666666666666666,0.021445422957801257,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-9.228462974228572e-06,0.6666666666666666,5.428507657987501e-06,56
726,map_9x9_95478b4b20,deepseek-r1:8b,6,0.08447676496017177,0.1568627450980392,0.022243326307925193,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,0.0,,0.0,56
727,map_9x9_95478b4b20,deepseek-r1:8b,7,0.09453812560345995,0.2222222222222222,0.04205601506413449,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,7.513505184933928e-06,56
728,map_9x9_95478b4b20,deepseek-r1:8b,8,0.08836352936652878,0.27835051546391754,0.047335632225165604,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-5.428507657987501e-06,0.5,7.513505184933928e-06,56
729,map_9x9_95478b4b20,deepseek-r1:8b,9,0.08192726363549234,0.0975609756097561,0.008436023958817832,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.0,,0.0,56
730,map_9x9_95478b4b20,deepseek-r1:8b,10,0.0829513267942201,0.125,0.014263096430533778,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,0.0,,0.0,56
731,map_9x9_95478b4b20,deepseek-r1:8b,11,0.08469803903837032,0.1111111111111111,0.012059475173576618,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,-4.614231487114286e-06,0.2,2.2815697870791074e-05,56
732,map_9x9_95478b4b20,llama3.1:70b,0,0.08752731535166385,0.125,0.016400919415780302,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,6.386479362844643e-06,56
733,map_9x9_95478b4b20,llama3.1:70b,1,0.09016166374199978,0.15384615384615385,0.02393403931543892,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-5.428507657987501e-06,0.25,2.5513985948191072e-05,56
734,map_9x9_95478b4b20,llama3.1:70b,2,0.08348002493047613,0.125,0.017188752078459813,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,-6.386479362844643e-06,0.3333333333333333,1.0042739145101785e-05,56
735,map_9x9_95478b4b20,llama3.1:70b,3,0.08197399194358873,0.12422360248447203,0.012109308811572815,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,0.0,,0.0,56
736,map_9x9_95478b4b20,llama3.1:70b,4,0.08506019343395968,0.13333333333333333,0.017395804468879582,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,4.614231487114286e-06,56
737,map_9x9_95478b4b20,llama3.1:70b,5,0.08636215268252492,0.1111111111111111,0.011578509637232497,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,6.386479362844643e-06,56
738,map_9x9_95478b4b20,llama3.1:70b,6,0.10130107793714682,0.4,0.07156168755988243,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-6.386479362844643e-06,1.0,0.0,56
739,map_9x9_95478b4b20,llama3.1:70b,7,0.09640528304109089,0.11764705882352941,0.016793559309081024,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,1.1000710849958928e-05,56
740,map_9x9_95478b4b20,llama3.1:70b,8,0.08894956472646623,0.13333333333333333,0.017213926093370968,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-5.428507657987501e-06,1.0,0.0,56
741,map_9x9_95478b4b20,llama3.1:70b,9,0.09734396458904357,0.16666666666666666,0.022665439301883455,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-4.614231487114286e-06,0.3333333333333333,1.3899984547778572e-05,56
742,map_9x9_95478b4b20,llama3.1:70b,10,0.07918811610864762,0.08802816901408451,0.0067647199908255,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,-4.614231487114286e-06,0.5,4.614231487114286e-06,56
743,map_9x9_95478b4b20,llama3.1:70b,11,0.07736889618910167,0.09944751381215469,0.006599957889674947,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,-4.614231487114286e-06,0.5,4.614231487114286e-06,56
744,map_9x9_95478b4b20,llama3.1:8b,0,0.09184233983089282,0.11764705882352941,0.015645918697480204,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,1.1000710849958928e-05,56
745,map_9x9_95478b4b20,llama3.1:8b,1,0.10420516456230669,0.4,0.07864240784355418,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-4.614231487114286e-06,0.2,2.7040883987430356e-05,56
746,map_9x9_95478b4b20,llama3.1:8b,2,0.11247577077732958,0.2222222222222222,0.03548929160520412,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.0,0.0,1.98401284537125e-05,56
747,map_9x9_95478b4b20,llama3.1:8b,3,0.11961982609672375,0.36363636363636365,0.06519762247325606,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,0.0,0.0,2.9313941264433928e-05,56
748,map_9x9_95478b4b20,llama3.1:8b,4,0.12282349714628256,0.3076923076923077,0.05509701495736664,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-4.614231487114286e-06,0.25,1.5471246803089286e-05,56
749,map_9x9_95478b4b20,llama3.1:8b,5,0.10966526387876485,0.2857142857142857,0.060583269240582036,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,4.614231487114286e-06,56
750,map_9x9_95478b4b20,llama3.1:8b,6,0.0931120515118012,0.11764705882352941,0.014221949732958445,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-1.0857015315975001e-05,0.2857142857142857,2.8244205528778573e-05,56
751,map_9x9_95478b4b20,llama3.1:8b,7,0.10408566054775228,0.3333333333333333,0.0607713006033546,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,5.428507657987501e-06,56
752,map_9x9_95478b4b20,llama3.1:8b,8,0.11437787239022165,0.2857142857142857,0.048336712490065395,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,4.614231487114286e-06,56
753,map_9x9_95478b4b20,llama3.1:8b,9,0.13581567463388297,0.4,0.09124350767385592,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,1.1000710849958928e-05,56
754,map_9x9_95478b4b20,llama3.1:8b,10,0.08210372345970313,0.11182108626198083,0.012422598324636375,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,0.0,0.0,1.0857015315975001e-05,56
755,map_9x9_95478b4b20,llama3.1:8b,11,0.0762511516874206,0.09433962264150943,0.007147731777858659,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,-5.428507657987501e-06,1.0,0.0,56
756,map_9x9_95478b4b20,llama3.3:70b,0,0.08429568009716501,0.09090909090909091,0.005804739145562612,20,9,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,4.614231487114286e-06,56
757,map_9x9_95478b4b20,llama3.3:70b,1,0.08352941975294367,0.11764705882352941,0.014183915994307832,20,9,perfect abstraction,role1,necessary-domain2,domain2,json,out2,0.0,0.0,1.5471246803089286e-05,56
758,map_9x9_95478b4b20,llama3.3:70b,2,0.06990957516475196,0.07640449438202247,0.001840291845480773,20,9,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.0,0.0,1.1000710849958928e-05,56
759,map_9x9_95478b4b20,llama3.3:70b,3,0.07052043793520933,0.07692307692307693,0.002934136235669076,20,9,perfect abstraction,role1,necessary-domain1,test3,json,out1,0.0,0.0,4.614231487114286e-06,56
760,map_9x9_95478b4b20,llama3.3:70b,4,0.07540028106921959,0.1,0.012354529314972973,20,9,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,6.386479362844643e-06,56
761,map_9x9_95478b4b20,llama3.3:70b,5,0.07496447667480116,0.11764705882352941,0.01259339750260064,20,9,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,4.614231487114286e-06,56
762,map_9x9_95478b4b20,llama3.3:70b,6,0.07514351543240202,0.1,0.007389478654257434,20,9,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,4.614231487114286e-06,inf,5.428507657987501e-06,56
763,map_9x9_95478b4b20,llama3.3:70b,7,0.07088384370359381,0.08571428571428572,0.0060768273817433825,20,9,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,4.614231487114286e-06,56
764,map_9x9_95478b4b20,llama3.3:70b,8,0.0795593220338983,0.08,0.001970771776779476,20,9,perfect abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,1.1814987020832142e-05,56
765,map_9x9_95478b4b20,llama3.3:70b,9,0.07897677817511113,0.11299435028248588,0.012132601559718263,20,9,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,1.8882156748855357e-05,56
766,map_9x9_95478b4b20,llama3.3:70b,10,0.0715432842572641,0.07870837537840565,0.0032037184719868766,60,9,perfect abstraction,gpt1,domain2,test1,text,out4,0.0,,0.0,56
767,map_9x9_95478b4b20,llama3.3:70b,11,0.07280106109385837,0.07692307692307693,0.002164118214430938,60,9,perfect abstraction,gpt1,domain2,test1,json,out4,-5.428507657987501e-06,0.5,5.428507657987501e-06,56
768,map_9x9_f39c50f428,deepseek-r1:14b,0,0.040336193848059185,0.064,0.008363625400408956,20,9,partial abstraction,role1,necessary-domain2,domain2,text,out2,-1.4656970632216073e-05,-inf,6.678660976744107e-05,56
769,map_9x9_f39c50f428,deepseek-r1:14b,1,0.037099393877039075,0.047619047619047616,0.002741705183921172,20,9,partial abstraction,role1,necessary-domain2,domain2,json,out2,-2.7598983475137502e-05,-0.29629627612378884,3.488614445640536e-05,56
770,map_9x9_f39c50f428,deepseek-r1:14b,2,0.04634990632640291,0.125,0.02191561928341274,20,9,partial abstraction,role1,necessary-domain1,test3,text,out1,-2.3828143520012497e-05,,4.223059552410536e-05,56
771,map_9x9_f39c50f428,deepseek-r1:14b,3,0.0560841881401616,0.2222222222222222,0.051082095577020606,20,9,partial abstraction,role1,necessary-domain1,test3,json,out1,8.166992460332678e-05,,-3.1168837809849997e-05,56
772,map_9x9_f39c50f428,deepseek-r1:14b,4,0.06032417346211537,0.2222222222222222,0.05125620044235591,20,9,partial abstraction,relation1,necessary-domain2,test3,text,out2,7.101424215805359e-06,inf,-1.6342813060398217e-05,56
773,map_9x9_f39c50f428,deepseek-r1:14b,5,0.055162702072642775,0.18604651162790697,0.04663074237009331,20,9,partial abstraction,relation1,necessary-domain2,test3,json,out2,1.772247875730357e-06,inf,5.964314432016071e-05,56
774,map_9x9_f39c50f428,deepseek-r1:14b,6,0.03742966608921685,0.04433497536945812,0.0028021412543623426,20,9,partial abstraction,relation2,necessary-domain2,performance3,text,out2,-5.428507657987501e-06,0.07692307692307693,7.561591764290359e-05,56
775,map_9x9_f39c50f428,deepseek-r1:14b,7,0.037430986542947055,0.042891183478951544,0.0022406409757393703,20,9,partial abstraction,relation2,necessary-domain2,performance3,json,out2,-1.8456925948457144e-05,0.033033008046691105,5.4859858715810716e-05,56
776,map_9x9_f39c50f428,deepseek-r1:14b,8,0.058764550862882146,0.2222222222222222,0.05670969824999949,20,9,partial abstraction,role3,necessary-domain1,domain3,text,out2,-8.772017789030357e-06,,8.01503170459107e-06,56
